t,pwm
1.911 , 34065.22
1.915 , 34025.3
1.918 , 34153.09
1.922 , 34181.21
1.926 , 34073.98
1.929 , 34043.94
1.933 , 34071.66
1.937 , 34031.82
1.94 , 34137.09
1.944 , 34165.18
1.947 , 34067.7
1.951 , 34027.82
1.955 , 34055.59
1.958 , 34093.25
1.962 , 34188.9
1.966 , 34014.03
1.97 , 33973.98
1.973 , 34079.08
1.977 , 34039.25
1.981 , 34202.52
1.984 , 34037.45
1.988 , 34132.98
1.992 , 34161.04
1.995 , 34131.33
1.999 , 34362.63
2.003 , 34256.05
2.006 , 34226.66
2.01 , 34390.53
2.014 , 34351.75
2.017 , 34390.43
2.021 , 34351.64
2.025 , 34245.03
2.028 , 34283.35
2.032 , 34402.21
2.035 , 34215.31
2.039 , 34175.95
2.043 , 34136.5
2.046 , 34400.2
2.05 , 34361.45
2.054 , 34322.62
2.058 , 34215.87
2.061 , 34254.1
2.065 , 34350.26
2.068 , 34388.93
2.072 , 34282.45
2.076 , 34243.31
2.079 , 34078.48
2.083 , 34241.81
2.087 , 34338.08
2.09 , 34308.96
2.094 , 34269.92
2.098 , 34230.79
2.102 , 34191.48
2.105 , 34365.03
2.109 , 34123.03
2.113 , 33947.92
2.116 , 34323.89
2.12 , 34352.61
2.124 , 34178.31
2.127 , 34284.08
2.131 , 34245.0
2.135 , 34205.75
2.138 , 34176.21
2.142 , 34272.22
2.146 , 34233.06
2.149 , 34203.62
2.153 , 34164.23
2.157 , 34192.51
2.16 , 34298.38
2.164 , 34259.31
2.168 , 34310.46
2.171 , 34190.93
2.175 , 34241.85
2.179 , 34202.6
2.182 , 34308.5
2.186 , 34269.52
2.19 , 34298.1
2.193 , 34268.88
2.197 , 34432.86
2.201 , 34258.85
2.204 , 34364.94
2.208 , 34326.09
2.212 , 34287.17
2.216 , 34248.07
2.219 , 34286.42
2.223 , 34382.81
2.226 , 34353.87
2.23 , 34179.54
2.234 , 34275.57
2.238 , 34304.18
2.241 , 34274.93
2.245 , 34303.54
2.249 , 34264.49
2.252 , 34235.16
2.256 , 34195.93
2.26 , 34359.71
2.263 , 34263.0
2.267 , 34291.52
2.271 , 34387.93
2.274 , 34155.86
2.278 , 34184.02
2.282 , 34280.07
2.293 , 34240.01
2.297 , 34200.8
2.301 , 34387.16
2.304 , 34425.99
2.308 , 34319.66
2.312 , 34280.67
2.315 , 34251.39
2.319 , 34279.93
2.323 , 34376.25
2.326 , 34211.89
2.33 , 34307.95
2.334 , 34133.57
2.337 , 34306.9
2.341 , 34200.18
2.345 , 34431.68
2.348 , 34402.91
2.352 , 34161.11
2.356 , 34460.23
2.359 , 34092.91
2.363 , 34459.55
2.367 , 34217.84
2.371 , 34381.75
2.374 , 34285.07
2.378 , 34313.76
2.381 , 34284.55
2.385 , 34245.49
2.389 , 34273.96
2.393 , 34234.87
2.396 , 34340.88
2.4 , 34166.52
2.404 , 34262.52
2.407 , 34233.14
2.411 , 34193.92
2.414 , 34232.1
2.418 , 34192.83
2.422 , 34356.62
2.426 , 34114.62
2.429 , 34084.8
2.433 , 33977.29
2.437 , 34433.9
2.44 , 34337.4
2.444 , 34366.23
2.447 , 34111.47
2.451 , 34297.59
2.455 , 34326.29
2.458 , 34297.17
2.462 , 34258.13
2.466 , 34557.63
2.47 , 34384.0
2.473 , 34287.34
2.477 , 34112.8
2.481 , 34208.63
2.484 , 34246.87
2.488 , 34139.91
2.492 , 34168.13
2.496 , 34128.66
2.499 , 34098.89
2.503 , 34262.34
2.507 , 34290.97
2.51 , 34126.3
2.514 , 34154.39
2.518 , 34047.23
2.521 , 34084.85
2.525 , 34316.09
2.529 , 34073.93
2.532 , 34179.49
2.536 , 34207.81
2.54 , 34303.93
2.543 , 34342.51
2.547 , 34235.89
2.551 , 34061.25
2.555 , 34156.89
2.558 , 34398.13
2.562 , 34088.59
2.566 , 34252.02
2.569 , 34222.68
2.573 , 34251.16
2.577 , 34144.28
2.58 , 34272.68
2.584 , 34368.98
2.588 , 34397.99
2.591 , 34165.95
2.595 , 34126.54
2.599 , 34222.35
2.602 , 34260.67
2.606 , 34357.02
2.61 , 34385.9
2.614 , 34144.03
2.617 , 34249.79
2.621 , 34413.84
2.625 , 34375.21
2.628 , 34210.8
2.632 , 34171.54
2.636 , 34132.1
2.639 , 34305.57
2.643 , 34266.58
2.647 , 34227.5
2.65 , 34198.09
2.654 , 34091.05
2.658 , 34186.8
2.661 , 34157.21
2.665 , 34253.27
2.669 , 34078.62
2.672 , 34251.96
2.676 , 34212.84
2.68 , 34105.81
2.683 , 34143.75
2.687 , 34307.38
2.691 , 34065.32
2.694 , 34170.83
2.698 , 34199.11
2.702 , 34159.82
2.706 , 34255.81
2.709 , 34091.07
2.713 , 34186.84
2.716 , 34247.61
2.72 , 34276.24
2.724 , 34169.43
2.727 , 34139.85
2.731 , 34168.08
2.735 , 34128.71
2.739 , 34089.16
2.742 , 34194.76
2.746 , 34223.23
2.75 , 34183.99
2.753 , 34289.92
2.757 , 34250.91
2.761 , 34076.37
2.764 , 34181.94
2.768 , 34278.02
2.772 , 34374.46
2.776 , 34335.74
2.779 , 34306.73
2.783 , 34267.77
2.787 , 34228.74
2.79 , 34267.07
2.794 , 34227.99
2.798 , 34188.82
2.802 , 34149.48
2.805 , 34255.33
2.809 , 34216.22
2.813 , 34177.02
2.816 , 34215.22
2.82 , 34175.97
2.824 , 34272.04
2.828 , 34029.83
2.831 , 34202.95
2.835 , 34028.27
2.846 , 34122.9
2.85 , 34151.14
2.854 , 34111.69
2.857 , 34239.95
