t,pwm
2.046 , 35439.28
2.049 , 35476.18
2.053 , 35393.47
2.056 , 35430.01
2.06 , 35460.35
2.064 , 35434.21
2.067 , 35357.7
2.071 , 35387.48
2.074 , 35367.3
2.078 , 35510.61
2.081 , 35434.66
2.085 , 35465.12
2.088 , 35275.46
2.092 , 35361.35
2.095 , 35397.68
2.099 , 35541.28
2.102 , 35522.37
2.106 , 35440.14
2.11 , 35470.68
2.113 , 35394.47
2.117 , 35424.66
2.12 , 35404.84
2.124 , 35454.01
2.127 , 35358.81
2.131 , 35332.02
2.134 , 35387.1
2.138 , 35473.96
2.141 , 35454.58
2.145 , 35485.23
2.148 , 35295.87
2.152 , 35382.02
2.155 , 35418.62
2.159 , 35392.36
2.163 , 35479.27
2.166 , 35289.91
2.17 , 35149.25
2.173 , 35297.43
2.177 , 35383.66
2.18 , 35363.63
2.184 , 35337.01
2.187 , 35316.66
2.191 , 35289.69
2.194 , 35325.66
2.198 , 35412.22
2.202 , 35386.04
2.205 , 35366.13
2.209 , 35226.16
2.212 , 35318.39
2.216 , 35291.51
2.219 , 35270.89
2.223 , 35470.44
2.226 , 35281.11
2.23 , 35197.29
2.233 , 35402.75
2.237 , 35376.61
2.241 , 35180.14
2.244 , 35385.5
2.248 , 35302.53
2.251 , 35168.65
2.255 , 35310.81
2.258 , 35403.86
2.262 , 35434.51
2.266 , 35351.94
2.269 , 35331.94
2.273 , 35475.4
2.276 , 35532.02
2.28 , 35507.0
2.283 , 35412.57
2.287 , 35386.59
2.29 , 35366.88
2.294 , 35472.9
2.298 , 35390.7
2.301 , 35371.0
2.305 , 35401.42
2.308 , 35325.13
2.312 , 35355.21
2.315 , 35448.6
2.319 , 35479.67
2.322 , 35290.66
2.326 , 35377.12
2.329 , 35414.06
2.333 , 35331.44
2.337 , 35361.6
2.34 , 35341.76
2.344 , 35485.37
2.355 , 35358.15
2.358 , 35394.98
2.362 , 35198.88
2.365 , 35347.81
2.369 , 35264.75
2.373 , 35294.41
2.376 , 35387.52
2.38 , 35361.49
2.383 , 35341.68
2.387 , 35201.87
2.39 , 35351.0
2.394 , 35324.7
2.398 , 35354.89
2.401 , 35335.07
2.404 , 35258.46
2.408 , 35288.14
2.412 , 35374.79
2.415 , 35355.2
2.419 , 35328.95
2.422 , 35365.73
2.426 , 35339.62
2.43 , 35256.59
2.433 , 35406.21
2.437 , 35267.01
2.44 , 35416.68
2.444 , 35391.01
2.447 , 35201.53
2.451 , 35400.95
2.454 , 35513.91
2.458 , 35356.72
2.462 , 35519.58
2.465 , 35444.54
2.469 , 35475.78
2.472 , 35457.02
2.476 , 35545.07
2.479 , 35526.9
2.483 , 35502.11
2.486 , 35370.15
2.49 , 35344.1
2.494 , 35431.25
2.497 , 35582.27
2.501 , 35444.52
2.504 , 35595.57
2.508 , 35401.23
2.512 , 35488.82
2.515 , 35470.18
2.519 , 35558.3
2.522 , 35540.17
2.526 , 35402.05
2.529 , 35496.09
2.533 , 35414.3
2.536 , 35451.72
2.54 , 35539.73
2.543 , 35521.47
2.547 , 35496.59
2.551 , 35358.07
2.554 , 35451.79
2.558 , 35426.31
2.561 , 35463.82
2.565 , 35381.79
2.569 , 35355.8
2.572 , 35562.82
2.576 , 35481.56
2.579 , 35349.43
2.583 , 35436.57
2.586 , 35474.2
2.59 , 35278.83
2.594 , 35535.46
2.597 , 35517.16
2.601 , 35548.96
2.604 , 35360.7
2.608 , 35447.88
2.612 , 35422.38
2.615 , 35516.61
2.619 , 35434.96
2.622 , 35415.85
2.626 , 35390.13
2.63 , 35420.87
2.633 , 35533.93
2.637 , 35509.15
2.64 , 35547.35
2.644 , 35333.67
2.647 , 35256.98
2.651 , 35286.71
2.654 , 35455.43
2.658 , 35373.31
2.661 , 35410.41
2.665 , 35384.66
2.669 , 35301.99
2.672 , 35338.57
2.676 , 35312.25
2.679 , 35405.57
2.683 , 35379.81
2.687 , 35410.52
2.69 , 35391.27
2.694 , 35365.41
2.697 , 35459.2
2.701 , 35490.55
2.704 , 35471.95
2.708 , 35446.72
2.712 , 35364.61
2.715 , 35458.32
2.719 , 35376.3
2.722 , 35413.46
2.726 , 35501.21
2.729 , 35369.22
2.733 , 35513.32
2.737 , 35318.29
2.74 , 35468.45
2.744 , 35386.49
2.747 , 35367.02
2.751 , 35340.97
2.755 , 35371.43
2.758 , 35351.89
2.762 , 35325.73
2.765 , 35419.2
2.769 , 35393.59
2.772 , 35430.91
2.776 , 35462.11
2.779 , 35443.31
2.783 , 35304.46
2.787 , 35504.72
2.79 , 35316.15
2.794 , 35346.45
2.797 , 35326.73
2.801 , 35300.36
2.804 , 35393.69
2.808 , 35254.51
2.812 , 35227.63
2.815 , 35320.39
2.819 , 35294.05
2.822 , 35273.94
2.826 , 35436.23
2.829 , 35417.3
2.833 , 35278.36
2.837 , 35251.7
2.84 , 35344.67
2.844 , 35318.56
2.847 , 35298.72
2.851 , 35328.98
2.855 , 35246.05
2.858 , 35395.73
2.862 , 35370.06
2.865 , 35237.26
2.869 , 35380.41
2.872 , 35304.39
2.876 , 35334.69
2.88 , 35365.28
2.883 , 35289.15
2.887 , 35262.66
2.891 , 35292.7
2.894 , 35386.09
2.898 , 35247.0
2.901 , 35340.07
2.905 , 35314.03
2.908 , 35180.82
2.912 , 35153.52
2.916 , 35296.1
2.919 , 35276.21
2.923 , 35193.03
2.926 , 35172.3
2.93 , 35201.67
2.933 , 35351.23
2.937 , 35325.37
2.948 , 35424.15
2.952 , 35342.17
2.955 , 35436.14
2.959 , 35354.25
2.962 , 35391.57
2.966 , 35366.04
2.97 , 35453.67
2.973 , 35321.74
2.977 , 35295.66
2.98 , 35389.16
2.984 , 35363.61
2.987 , 35344.34
2.991 , 35318.45
2.994 , 35487.81
2.998 , 35519.74
3.002 , 35608.68
3.005 , 35421.23
3.009 , 35395.93
3.013 , 35370.41
3.016 , 35577.93
3.019 , 35503.65
3.023 , 35478.99
3.026 , 35460.59
3.03 , 35322.11
3.034 , 35466.1
3.037 , 35390.91
3.041 , 35365.34
3.044 , 35402.71
3.048 , 35433.88
3.051 , 35415.11
3.055 , 35503.16
3.058 , 35371.51
3.062 , 35345.78
3.065 , 35439.7
3.069 , 35471.19
3.073 , 35389.57
3.076 , 35540.52
3.08 , 35516.12
3.084 , 35321.41
3.087 , 35358.4
3.091 , 35445.95
3.094 , 35427.26
3.098 , 35515.38
3.101 , 35440.48
3.105 , 35358.56
3.108 , 35339.16
3.112 , 35369.87
3.115 , 35350.53
3.119 , 35381.32
3.122 , 35305.4
3.126 , 35222.41
3.13 , 35252.2
3.133 , 35402.06
3.137 , 35376.59
3.14 , 35414.05
3.144 , 35218.59
3.148 , 35305.05
3.151 , 35285.24
3.155 , 35315.52
3.158 , 35239.17
3.162 , 35269.11
3.165 , 35381.31
3.169 , 35223.44
3.173 , 35328.86
3.176 , 35366.04
3.18 , 35453.77
3.183 , 35321.76
3.187 , 35295.7
3.19 , 35275.9
3.194 , 35249.49
3.197 , 35399.45
3.201 , 35430.71
3.204 , 35355.29
3.208 , 35272.84
3.212 , 35246.42
3.215 , 35339.65
3.219 , 35483.81
3.222 , 35408.87
3.226 , 35383.54
3.229 , 35364.47
3.233 , 35338.78
3.236 , 35376.0
3.24 , 35463.8
3.243 , 35445.38
3.247 , 35306.93
3.251 , 35280.79
3.254 , 35374.26
3.258 , 35405.38
3.262 , 35493.42
3.265 , 35361.83
3.269 , 35336.13
3.272 , 35486.75
3.276 , 35405.33
3.279 , 35443.14
3.283 , 35361.36
3.286 , 35342.07
3.29 , 35429.64
3.293 , 35410.93
3.297 , 35498.96
3.301 , 35531.05
3.304 , 35343.03
3.308 , 35317.15
3.311 , 35240.81
3.315 , 35384.2
3.318 , 35421.85
3.322 , 35528.85
3.325 , 35510.92
3.329 , 35543.1
3.332 , 35468.55
3.336 , 35443.65
3.339 , 35481.7
3.343 , 35456.89
3.347 , 35242.9
3.35 , 35525.08
3.354 , 35500.63
3.357 , 35482.39
3.361 , 35457.58
3.365 , 35432.57
3.368 , 35413.82
3.371 , 35394.88
3.375 , 35482.71
3.378 , 35407.68
3.382 , 35609.05
3.386 , 35585.22
3.389 , 35340.82
3.393 , 35484.96
3.397 , 35460.13
3.4 , 35611.63
3.404 , 35474.39
3.407 , 35455.88
3.411 , 35204.0
3.414 , 35240.05
3.418 , 35383.37
