t,pwm
6.71 , 47349.04
6.712 , 47450.46
6.715 , 47351.38
6.717 , 47352.29
6.719 , 47453.63
6.722 , 47454.99
6.724 , 47456.4
6.726 , 47457.8
6.729 , 47459.24
6.731 , 47360.12
6.734 , 47360.91
6.736 , 47462.34
6.738 , 47463.73
6.741 , 47465.1
6.743 , 47567.02
6.745 , 47468.41
6.748 , 47469.77
6.75 , 47370.73
6.752 , 47371.63
6.755 , 47271.97
6.757 , 47272.38
6.759 , 47373.23
6.762 , 47273.56
6.764 , 47173.52
6.766 , 47273.95
6.769 , 47274.31
6.771 , 47274.64
6.773 , 47275.05
6.776 , 47174.96
6.778 , 47174.87
6.781 , 47174.73
6.783 , 47275.15
6.785 , 47275.48
6.788 , 47175.39
6.79 , 47175.3
6.792 , 47175.21
6.795 , 47275.51
6.797 , 47275.99
6.8 , 47175.83
6.802 , 47175.73
6.804 , 47175.64
6.807 , 47175.5
6.809 , 47275.85
6.811 , 47276.33
6.813 , 47276.74
6.816 , 47277.1
6.825 , 47076.21
6.828 , 46975.05
6.83 , 46973.88
6.833 , 47073.25
6.835 , 47072.74
6.837 , 47072.07
6.84 , 47071.42
6.842 , 47070.83
6.844 , 47070.23
6.846 , 47170.16
6.849 , 47069.57
6.851 , 47169.43
6.854 , 47068.77
6.856 , 47168.69
6.858 , 47168.59
6.861 , 47168.45
6.863 , 47168.36
6.866 , 47067.7
6.868 , 47067.1
6.87 , 47066.5
6.873 , 46965.42
6.875 , 46964.33
6.877 , 47063.67
6.88 , 47063.04
6.882 , 47062.52
6.884 , 46961.4
6.887 , 46960.19
6.889 , 47059.61
6.891 , 47059.02
6.894 , 47058.45
6.896 , 47158.3
6.898 , 47158.21
6.901 , 47158.07
6.903 , 47157.98
6.906 , 47157.83
6.908 , 47057.29
6.91 , 47056.7
6.913 , 46955.53
6.915 , 47054.89
6.917 , 47054.37
6.92 , 47154.17
6.922 , 47154.08
6.925 , 46952.89
6.927 , 46851.28
6.929 , 46849.68
6.932 , 46848.12
6.934 , 46846.52
6.936 , 46945.45
6.939 , 46944.24
6.941 , 46842.7
6.943 , 46941.62
6.946 , 46940.48
6.948 , 46939.31
6.95 , 46938.22
6.953 , 46937.07
6.955 , 46936.05
6.957 , 47035.48
6.96 , 46934.32
6.962 , 46933.15
6.964 , 46831.61
6.967 , 46829.98
6.969 , 46727.86
6.971 , 46725.76
6.974 , 46623.1
6.976 , 46721.03
6.979 , 46819.41
6.981 , 46817.81
6.983 , 46916.74
6.986 , 47016.04
6.988 , 46914.92
6.991 , 46913.86
6.993 , 47013.29
6.995 , 47012.62
6.998 , 47011.98
7.0 , 47212.35
7.002 , 47112.31
7.005 , 47112.17
7.007 , 47212.6
7.009 , 47112.48
7.012 , 47011.82
7.014 , 47011.3
7.016 , 47111.15
7.018 , 47211.58
7.021 , 47211.86
7.023 , 47212.27
7.025 , 47112.23
7.028 , 47011.57
7.03 , 47010.97
7.032 , 47010.38
7.035 , 47009.73
7.037 , 47109.66
7.039 , 47109.57
7.042 , 47008.9
7.044 , 47008.31
7.046 , 47108.23
7.049 , 47007.65
7.051 , 47107.5
7.053 , 47308.45
7.056 , 47409.76
7.058 , 47411.16
7.06 , 47412.56
7.063 , 47414.0
7.065 , 47314.89
7.067 , 47315.79
7.07 , 47316.58
7.072 , 47418.0
7.074 , 47620.38
7.077 , 47522.29
7.079 , 47423.67
7.081 , 47224.04
7.084 , 47224.39
7.086 , 47124.36
7.088 , 47023.74
7.091 , 46922.57
7.093 , 46921.48
7.095 , 46819.87
7.098 , 46717.78
7.1 , 46715.69
7.103 , 46713.54
7.105 , 46711.45
7.107 , 46608.83
7.109 , 46606.31
7.112 , 46603.67
7.114 , 46701.52
7.117 , 46699.38
7.119 , 46596.77
7.121 , 46493.73
7.124 , 46490.59
7.126 , 46487.5
7.128 , 46383.88
7.131 , 46480.76
7.133 , 46578.18
7.135 , 46575.59
7.138 , 46472.43
7.14 , 46569.78
7.143 , 46567.14
7.145 , 46464.1
7.147 , 46461.0
7.15 , 46558.31
7.152 , 46555.72
7.154 , 46653.65
7.157 , 46751.95
7.159 , 46750.44
7.161 , 46849.36
7.171 , 46646.92
7.173 , 46745.28
7.176 , 46743.63
7.178 , 46741.96
7.18 , 46840.89
7.183 , 46739.3
7.185 , 46637.19
7.188 , 46635.05
7.19 , 46632.95
7.192 , 46630.94
7.195 , 46628.72
7.197 , 46727.15
7.199 , 46725.55
7.202 , 46623.39
7.204 , 46621.29
7.206 , 46518.76
7.209 , 46415.59
7.211 , 46412.5
7.213 , 46509.85
7.216 , 46507.28
7.218 , 46504.69
7.22 , 46602.55
7.223 , 46600.39
7.225 , 46497.79
7.227 , 46595.71
7.23 , 46593.57
7.232 , 46591.48
7.234 , 46689.91
7.237 , 46688.27
7.239 , 46686.59
7.241 , 46685.0
7.244 , 46683.43
7.246 , 46581.32
7.249 , 46478.66
7.251 , 46576.58
7.253 , 46574.56
7.256 , 46471.9
7.258 , 46368.78
7.26 , 46566.66
7.263 , 46564.52
7.265 , 46562.42
7.267 , 46660.85
7.27 , 46659.21
7.272 , 46657.61
7.274 , 46656.02
7.277 , 46654.38
7.279 , 46652.79
7.282 , 46651.14
7.284 , 46649.55
7.286 , 46647.88
7.289 , 46646.31
7.291 , 46544.2
7.293 , 46642.63
7.296 , 46640.98
7.298 , 46639.39
7.3 , 46537.35
7.303 , 46535.13
7.305 , 46432.52
7.307 , 46429.93
7.31 , 46427.28
7.312 , 46424.77
7.315 , 46522.57
7.317 , 46621.0
7.319 , 46619.4
7.322 , 46617.69
7.324 , 46616.09
7.326 , 46614.57
7.329 , 46512.41
7.331 , 46510.31
7.333 , 46508.22
7.336 , 46506.16
7.338 , 46604.51
7.34 , 46602.91
7.342 , 46601.32
7.345 , 46499.16
7.347 , 46497.06
7.349 , 46595.49
7.352 , 46593.85
7.354 , 46793.22
7.356 , 46792.63
7.359 , 46792.06
7.361 , 46791.46
7.363 , 46690.35
7.366 , 46689.14
7.368 , 46788.56
7.371 , 46687.4
7.373 , 46686.38
7.375 , 46886.25
7.378 , 46886.11
7.38 , 46886.02
7.382 , 46785.48
7.385 , 46885.28
7.387 , 46784.67
7.389 , 46583.11
7.392 , 46581.39
7.394 , 46680.32
7.396 , 46779.82
7.399 , 46779.1
7.401 , 46778.51
7.403 , 46878.44
7.406 , 46777.77
7.408 , 46877.7
7.411 , 46877.56
7.413 , 46877.46
7.415 , 47078.34
7.418 , 47079.2
7.42 , 47080.18
7.422 , 46980.56
7.425 , 46980.92
7.427 , 46981.33
7.429 , 46981.66
7.432 , 46881.57
7.434 , 46982.0
7.436 , 46881.88
7.439 , 46982.2
7.441 , 47083.12
7.443 , 47084.1
7.446 , 47084.96
7.448 , 47085.87
7.45 , 46986.25
7.453 , 46886.09
7.455 , 46886.0
7.458 , 46885.86
7.46 , 46885.76
