t,Cuff Pressure,Baseline Pressure
12.204 , 123.87 , 105.36
12.206 , 123.85 , 105.31
12.208 , 123.85 , 105.29
12.21 , 123.87 , 105.31
12.212 , 124.03 , 105.29
12.213 , 124.1 , 105.29
12.215 , 124.26 , 105.31
12.217 , 124.56 , 105.29
12.219 , 124.72 , 105.24
12.221 , 124.63 , 105.29
12.223 , 124.61 , 105.24
12.224 , 124.54 , 105.24
12.226 , 124.42 , 105.29
12.228 , 124.4 , 105.22
12.23 , 124.33 , 105.24
12.232 , 124.38 , 105.24
12.234 , 124.42 , 105.22
12.236 , 124.49 , 105.24
12.238 , 124.54 , 105.22
12.239 , 124.61 , 105.24
12.241 , 124.65 , 105.22
12.243 , 124.7 , 105.22
12.245 , 124.81 , 105.22
12.247 , 125.04 , 105.22
12.249 , 125.15 , 105.17
12.25 , 125.2 , 105.17
12.252 , 125.31 , 105.22
12.254 , 125.36 , 105.15
12.256 , 125.36 , 105.17
12.258 , 125.34 , 105.17
12.26 , 125.15 , 105.13
12.262 , 124.97 , 105.15
12.264 , 124.61 , 105.17
12.265 , 124.31 , 105.17
12.267 , 124.15 , 105.17
12.269 , 124.15 , 105.15
12.271 , 124.08 , 105.13
12.273 , 124.15 , 105.13
12.275 , 124.24 , 105.06
12.277 , 124.4 , 105.13
12.278 , 124.49 , 105.08
12.28 , 124.54 , 105.06
12.282 , 124.49 , 105.13
12.284 , 124.49 , 105.08
12.286 , 124.49 , 105.06
12.288 , 124.47 , 105.08
12.29 , 124.4 , 105.06
12.292 , 124.31 , 105.13
12.293 , 124.38 , 105.08
12.295 , 124.38 , 105.06
12.297 , 124.33 , 105.08
12.299 , 124.33 , 105.08
12.301 , 124.38 , 105.01
12.303 , 124.31 , 105.01
12.305 , 124.33 , 105.06
12.306 , 124.33 , 105.06
12.308 , 124.26 , 104.99
12.31 , 124.31 , 104.99
12.312 , 124.24 , 105.01
12.314 , 124.22 , 105.01
12.316 , 124.24 , 105.01
12.318 , 124.24 , 105.06
12.327 , 124.24 , 105.06
12.329 , 124.24 , 104.97
12.331 , 124.22 , 104.97
12.332 , 124.17 , 104.99
12.334 , 124.17 , 104.92
12.336 , 124.17 , 104.97
12.338 , 124.15 , 104.97
12.34 , 124.15 , 104.97
12.342 , 124.15 , 104.92
12.344 , 124.1 , 104.92
12.346 , 124.1 , 104.92
12.347 , 124.1 , 104.9
12.349 , 124.15 , 104.92
12.351 , 124.1 , 104.9
12.353 , 124.08 , 104.9
12.355 , 124.1 , 104.9
12.357 , 124.08 , 104.85
12.359 , 124.03 , 104.85
12.361 , 124.03 , 104.85
12.362 , 124.01 , 104.9
12.364 , 124.03 , 104.85
12.366 , 124.01 , 104.85
12.368 , 124.01 , 104.83
12.37 , 123.99 , 104.9
12.372 , 123.99 , 104.83
12.374 , 124.08 , 104.78
12.375 , 124.03 , 104.85
12.377 , 123.99 , 104.83
12.379 , 123.99 , 104.76
12.381 , 124.01 , 104.83
12.383 , 123.94 , 104.76
12.385 , 123.99 , 104.83
12.387 , 123.99 , 104.76
12.389 , 123.99 , 104.76
12.391 , 123.92 , 104.78
12.393 , 123.92 , 104.76
12.394 , 123.92 , 104.78
12.396 , 123.94 , 104.78
12.398 , 123.94 , 104.67
12.4 , 123.87 , 104.76
12.402 , 123.83 , 104.74
12.404 , 123.85 , 104.74
12.406 , 123.87 , 104.74
12.408 , 123.83 , 104.69
12.409 , 123.83 , 104.69
12.411 , 123.85 , 104.69
12.413 , 123.78 , 104.67
12.415 , 123.76 , 104.67
12.417 , 123.78 , 104.67
12.419 , 123.76 , 104.69
12.421 , 123.69 , 104.74
12.423 , 123.69 , 104.67
12.424 , 123.67 , 104.62
12.426 , 123.69 , 104.67
12.428 , 123.71 , 104.67
12.43 , 123.83 , 104.67
12.432 , 123.85 , 104.62
12.434 , 123.71 , 104.67
12.436 , 123.67 , 104.62
12.437 , 123.62 , 104.55
12.439 , 123.53 , 104.67
12.441 , 123.48 , 104.67
12.443 , 123.48 , 104.6
12.445 , 123.53 , 104.6
12.447 , 123.48 , 104.55
12.449 , 123.55 , 104.53
12.451 , 123.55 , 104.55
12.453 , 123.46 , 104.53
12.454 , 123.48 , 104.6
12.456 , 123.46 , 104.51
12.458 , 123.46 , 104.51
12.46 , 123.44 , 104.55
12.462 , 123.44 , 104.53
12.464 , 123.37 , 104.51
12.465 , 123.37 , 104.53
12.467 , 123.39 , 104.53
12.469 , 123.37 , 104.53
12.471 , 123.37 , 104.51
12.473 , 123.32 , 104.51
12.475 , 123.37 , 104.53
12.477 , 123.32 , 104.51
12.478 , 123.32 , 104.46
12.48 , 123.32 , 104.51
12.482 , 123.28 , 104.46
12.484 , 123.23 , 104.46
12.486 , 123.21 , 104.46
12.488 , 123.21 , 104.44
12.49 , 123.21 , 104.51
12.492 , 123.21 , 104.46
12.493 , 123.21 , 104.44
12.495 , 123.21 , 104.44
12.497 , 123.16 , 104.39
12.499 , 123.16 , 104.44
12.501 , 123.16 , 104.44
12.503 , 123.16 , 104.46
12.505 , 123.14 , 104.39
12.506 , 123.12 , 104.39
12.508 , 123.12 , 104.39
12.51 , 123.07 , 104.44
12.512 , 123.05 , 104.37
12.514 , 123.07 , 104.39
12.516 , 123.05 , 104.37
12.518 , 123.0 , 104.39
12.52 , 123.0 , 104.37
12.521 , 122.98 , 104.33
12.523 , 123.0 , 104.37
12.525 , 122.98 , 104.3
12.527 , 123.0 , 104.37
12.529 , 122.98 , 104.37
12.53 , 122.98 , 104.33
12.532 , 122.91 , 104.33
12.534 , 122.91 , 104.33
12.536 , 122.89 , 104.33
12.538 , 122.89 , 104.33
12.54 , 122.89 , 104.3
12.542 , 122.89 , 104.28
12.543 , 122.89 , 104.3
12.545 , 122.89 , 104.28
12.547 , 122.84 , 104.28
12.549 , 122.84 , 104.28
12.551 , 122.89 , 104.28
12.553 , 122.89 , 104.3
12.555 , 122.82 , 104.23
12.557 , 122.75 , 104.3
12.558 , 122.77 , 104.3
12.56 , 122.82 , 104.23
12.562 , 122.84 , 104.28
12.564 , 122.77 , 104.21
12.566 , 122.75 , 104.23
12.568 , 122.75 , 104.23
12.57 , 122.73 , 104.23
12.572 , 122.77 , 104.23
12.573 , 122.73 , 104.21
12.575 , 122.73 , 104.21
12.577 , 122.75 , 104.17
12.579 , 122.66 , 104.17
12.581 , 122.68 , 104.21
12.583 , 122.61 , 104.21
12.585 , 122.66 , 104.21
12.586 , 122.61 , 104.17
12.588 , 122.59 , 104.14
12.59 , 122.66 , 104.17
12.592 , 122.59 , 104.12
12.594 , 122.55 , 104.14
12.596 , 122.55 , 104.14
12.598 , 122.55 , 104.14
12.6 , 122.52 , 104.14
12.601 , 122.55 , 104.07
12.603 , 122.55 , 104.05
12.605 , 122.52 , 104.07
12.607 , 122.5 , 104.05
12.609 , 122.43 , 104.07
12.611 , 122.45 , 104.07
12.612 , 122.45 , 104.05
12.614 , 122.45 , 104.05
12.616 , 122.38 , 104.07
12.618 , 122.43 , 104.05
12.62 , 122.45 , 104.05
12.622 , 122.38 , 104.01
12.624 , 122.45 , 104.05
12.625 , 122.36 , 104.05
12.627 , 122.36 , 104.01
12.629 , 122.34 , 104.05
12.631 , 122.29 , 104.01
12.633 , 122.36 , 103.98
12.635 , 122.36 , 103.98
12.637 , 122.34 , 103.98
12.638 , 122.36 , 104.05
12.64 , 122.34 , 103.98
12.642 , 122.34 , 104.01
12.644 , 122.27 , 103.98
12.646 , 122.27 , 103.94
12.648 , 122.27 , 103.94
12.65 , 122.27 , 103.94
12.651 , 122.22 , 103.94
12.653 , 122.2 , 103.94
12.655 , 122.27 , 103.98
12.657 , 122.27 , 103.94
12.659 , 122.27 , 103.94
12.661 , 122.22 , 103.98
12.663 , 122.22 , 103.91
12.664 , 122.18 , 103.94
12.666 , 122.18 , 103.94
12.668 , 122.2 , 103.91
12.67 , 122.22 , 103.91
12.672 , 122.18 , 103.85
12.674 , 122.2 , 103.85
12.676 , 122.18 , 103.85
12.677 , 122.11 , 103.91
12.679 , 122.13 , 103.89
12.681 , 122.13 , 103.82
12.683 , 122.18 , 103.89
12.685 , 122.18 , 103.89
12.694 , 122.2 , 103.85
12.696 , 122.04 , 103.85
12.698 , 122.04 , 103.89
12.7 , 122.11 , 103.91
12.702 , 122.11 , 103.89
12.704 , 122.11 , 103.89
12.705 , 122.06 , 103.91
12.707 , 122.06 , 103.89
12.709 , 122.04 , 103.91
12.711 , 122.06 , 103.85
12.713 , 122.04 , 103.89
12.715 , 122.06 , 103.85
12.717 , 122.06 , 103.82
12.719 , 122.04 , 103.82
12.72 , 122.04 , 103.82
12.722 , 122.0 , 103.78
12.724 , 122.0 , 103.78
12.726 , 122.04 , 103.71
12.728 , 121.97 , 103.78
12.73 , 121.95 , 103.75
12.732 , 122.0 , 103.71
12.734 , 121.97 , 103.78
12.735 , 121.95 , 103.82
12.737 , 121.97 , 103.71
12.739 , 122.0 , 103.78
12.741 , 121.9 , 103.69
12.743 , 121.95 , 103.75
12.745 , 121.95 , 103.75
12.747 , 121.97 , 103.75
12.748 , 121.9 , 103.69
12.75 , 121.95 , 103.71
12.752 , 121.9 , 103.69
12.754 , 121.95 , 103.66
12.756 , 121.9 , 103.71
12.758 , 121.88 , 103.69
12.76 , 121.9 , 103.62
12.761 , 121.88 , 103.71
12.763 , 121.88 , 103.62
12.765 , 121.9 , 103.66
12.767 , 121.84 , 103.62
12.769 , 121.88 , 103.62
12.771 , 121.84 , 103.66
12.773 , 121.84 , 103.66
12.775 , 121.88 , 103.59
12.777 , 121.81 , 103.66
12.778 , 121.81 , 103.59
12.78 , 121.84 , 103.59
12.782 , 121.81 , 103.59
12.784 , 121.79 , 103.66
12.786 , 121.81 , 103.48
12.788 , 121.84 , 103.59
12.79 , 121.79 , 103.52
12.792 , 121.81 , 103.62
12.794 , 121.72 , 103.48
12.795 , 121.79 , 103.48
12.797 , 121.74 , 103.48
12.799 , 121.74 , 103.43
12.801 , 121.74 , 103.43
12.803 , 121.79 , 103.48
12.805 , 121.72 , 103.43
12.807 , 121.72 , 103.43
12.808 , 121.72 , 103.43
12.81 , 121.72 , 103.41
12.812 , 121.72 , 103.41
12.814 , 121.79 , 103.43
12.816 , 121.72 , 103.41
12.817 , 121.68 , 103.43
12.819 , 121.68 , 103.43
12.821 , 121.68 , 103.41
12.823 , 121.72 , 103.36
12.825 , 121.68 , 103.48
12.827 , 121.72 , 103.43
12.829 , 121.68 , 103.43
12.83 , 121.72 , 103.41
12.832 , 121.72 , 103.41
12.834 , 121.68 , 103.43
12.836 , 121.65 , 103.41
12.838 , 121.65 , 103.34
12.84 , 121.65 , 103.36
12.841 , 121.63 , 103.36
12.843 , 121.63 , 103.36
12.845 , 121.63 , 103.34
12.847 , 121.63 , 103.34
12.849 , 121.63 , 103.34
12.851 , 121.58 , 103.34
12.853 , 121.58 , 103.34
12.854 , 121.63 , 103.41
12.856 , 121.63 , 103.3
12.858 , 121.63 , 103.3
12.86 , 121.58 , 103.34
12.862 , 121.58 , 103.34
12.864 , 121.63 , 103.3
12.866 , 121.58 , 103.34
12.868 , 121.63 , 103.3
12.869 , 121.58 , 103.27
12.871 , 121.56 , 103.27
12.873 , 121.58 , 103.27
12.875 , 121.58 , 103.3
12.877 , 121.52 , 103.3
12.879 , 121.52 , 103.3
12.881 , 121.58 , 103.27
12.882 , 121.52 , 103.3
12.884 , 121.52 , 103.3
12.886 , 121.56 , 103.25
12.888 , 121.58 , 103.27
12.89 , 121.52 , 103.27
12.892 , 121.49 , 103.25
12.894 , 121.42 , 103.25
12.896 , 121.45 , 103.18
12.898 , 121.56 , 103.25
12.899 , 121.52 , 103.18
12.901 , 121.52 , 103.11
12.903 , 121.58 , 103.2
12.905 , 121.63 , 103.18
12.907 , 121.63 , 103.18
12.909 , 121.58 , 103.2
12.911 , 121.58 , 103.14
12.912 , 121.52 , 103.18
12.914 , 121.49 , 103.18
12.916 , 121.56 , 103.2
12.918 , 121.49 , 103.18
12.92 , 121.52 , 103.18
12.922 , 121.52 , 103.18
12.924 , 121.56 , 103.14
12.926 , 121.58 , 103.11
12.927 , 121.56 , 103.14
12.929 , 121.45 , 103.14
12.931 , 121.56 , 103.11
12.933 , 121.52 , 103.14
12.935 , 121.52 , 103.14
12.937 , 121.56 , 103.11
12.939 , 121.56 , 103.14
12.94 , 121.56 , 103.11
12.942 , 121.56 , 103.07
12.944 , 121.49 , 103.11
12.946 , 121.45 , 103.11
12.948 , 121.56 , 103.11
12.95 , 121.52 , 103.07
12.952 , 121.56 , 103.11
12.954 , 121.58 , 103.07
12.956 , 121.56 , 103.07
12.958 , 121.56 , 103.11
12.959 , 121.58 , 103.04
12.961 , 121.72 , 103.02
12.963 , 121.74 , 103.04
12.965 , 121.95 , 103.02
12.967 , 122.18 , 103.04
12.969 , 122.36 , 103.04
12.97 , 122.36 , 103.04
12.972 , 122.34 , 103.02
12.974 , 122.29 , 103.02
12.976 , 122.22 , 103.02
12.978 , 122.2 , 103.02
12.98 , 122.11 , 103.02
12.982 , 122.11 , 103.02
12.983 , 122.18 , 102.98
12.985 , 122.27 , 103.04
12.987 , 122.34 , 103.02
12.989 , 122.34 , 103.04
12.991 , 122.34 , 103.04
12.993 , 122.43 , 102.95
12.995 , 122.55 , 102.98
12.996 , 122.73 , 102.98
12.998 , 122.82 , 102.98
13.0 , 122.93 , 102.95
13.002 , 123.05 , 102.95
13.004 , 123.12 , 102.95
13.006 , 123.12 , 102.98
13.008 , 123.07 , 102.91
13.009 , 123.12 , 102.91
13.011 , 123.07 , 102.95
13.013 , 123.07 , 102.91
13.015 , 123.05 , 102.91
13.017 , 122.84 , 102.95
13.019 , 122.61 , 102.88
13.021 , 122.36 , 102.91
13.022 , 122.13 , 102.88
13.024 , 122.04 , 102.88
13.026 , 121.97 , 102.88
13.028 , 122.0 , 102.84
13.03 , 122.11 , 102.84
13.032 , 122.2 , 102.82
13.034 , 122.29 , 102.82
13.036 , 122.34 , 102.84
13.037 , 122.38 , 102.82
13.039 , 122.38 , 102.79
13.041 , 122.36 , 102.79
13.043 , 122.34 , 102.79
13.045 , 122.29 , 102.79
13.047 , 122.2 , 102.79
13.049 , 122.2 , 102.79
13.05 , 122.22 , 102.75
13.052 , 122.18 , 102.79
13.061 , 122.18 , 102.79
13.063 , 122.22 , 102.79
13.065 , 122.2 , 102.75
13.067 , 122.18 , 102.75
13.069 , 122.18 , 102.72
13.07 , 122.11 , 102.72
13.072 , 122.11 , 102.72
13.074 , 122.13 , 102.68
13.076 , 122.13 , 102.72
13.078 , 122.06 , 102.68
13.08 , 122.11 , 102.66
13.081 , 122.13 , 102.68
13.083 , 122.06 , 102.68
13.085 , 122.06 , 102.68
13.087 , 122.06 , 102.66
13.089 , 122.04 , 102.68
13.091 , 122.0 , 102.66
13.093 , 122.0 , 102.66
13.095 , 122.04 , 102.68
13.096 , 122.0 , 102.66
13.098 , 122.0 , 102.61
13.1 , 121.97 , 102.61
13.102 , 121.97 , 102.59
13.104 , 121.95 , 102.59
13.105 , 121.97 , 102.66
13.107 , 121.97 , 102.61
13.109 , 121.97 , 102.59
13.111 , 121.95 , 102.61
13.113 , 121.95 , 102.61
13.115 , 121.9 , 102.59
13.117 , 121.9 , 102.59
13.118 , 121.9 , 102.56
13.12 , 121.88 , 102.59
13.122 , 121.84 , 102.56
13.124 , 121.88 , 102.56
13.126 , 121.84 , 102.59
13.128 , 121.81 , 102.59
13.13 , 121.84 , 102.59
13.132 , 121.81 , 102.56
13.133 , 121.81 , 102.56
13.135 , 121.79 , 102.52
13.137 , 121.81 , 102.49
13.139 , 121.79 , 102.56
13.141 , 121.72 , 102.45
13.143 , 121.72 , 102.49
13.145 , 121.74 , 102.49
13.147 , 121.68 , 102.49
13.149 , 121.68 , 102.45
13.15 , 121.68 , 102.49
13.152 , 121.72 , 102.49
13.154 , 121.65 , 102.45
13.156 , 121.65 , 102.43
13.158 , 121.65 , 102.45
13.16 , 121.63 , 102.4
13.162 , 121.63 , 102.49
13.164 , 121.63 , 102.43
13.165 , 121.63 , 102.45
13.167 , 121.56 , 102.43
13.169 , 121.49 , 102.43
13.171 , 121.4 , 102.4
13.173 , 121.42 , 102.43
13.175 , 121.45 , 102.36
13.177 , 121.52 , 102.36
13.178 , 121.58 , 102.36
13.18 , 121.63 , 102.43
13.182 , 121.58 , 102.4
13.184 , 121.45 , 102.36
13.186 , 121.49 , 102.36
13.188 , 121.36 , 102.36
13.189 , 121.29 , 102.36
13.191 , 121.26 , 102.36
13.193 , 121.24 , 102.4
13.195 , 121.24 , 102.36
13.197 , 121.24 , 102.33
13.199 , 121.33 , 102.33
13.2 , 121.33 , 102.29
13.202 , 121.29 , 102.33
13.204 , 121.26 , 102.29
13.206 , 121.24 , 102.33
13.208 , 121.26 , 102.33
13.209 , 121.26 , 102.33
13.211 , 121.19 , 102.27
13.213 , 121.19 , 102.27
13.215 , 121.19 , 102.29
13.217 , 121.17 , 102.27
13.219 , 121.13 , 102.27
13.221 , 121.13 , 102.22
13.222 , 121.1 , 102.22
13.224 , 121.06 , 102.22
13.226 , 121.06 , 102.22
13.228 , 121.06 , 102.22
13.23 , 121.03 , 102.22
13.232 , 121.06 , 102.2
13.234 , 121.06 , 102.22
13.235 , 121.03 , 102.2
13.237 , 121.01 , 102.27
13.239 , 121.03 , 102.22
13.241 , 121.01 , 102.17
13.243 , 120.94 , 102.2
13.245 , 120.94 , 102.13
13.247 , 120.94 , 102.17
13.248 , 120.9 , 102.17
13.25 , 120.9 , 102.2
13.252 , 120.87 , 102.2
13.254 , 120.87 , 102.13
13.256 , 120.94 , 102.2
13.258 , 120.9 , 102.17
13.26 , 120.87 , 102.13
13.261 , 120.85 , 102.13
13.263 , 120.85 , 102.13
13.265 , 120.81 , 102.13
13.267 , 120.74 , 102.11
13.269 , 120.74 , 102.13
13.271 , 120.71 , 102.11
13.273 , 120.74 , 102.11
13.274 , 120.74 , 102.04
13.276 , 120.71 , 102.06
13.278 , 120.69 , 102.06
13.28 , 120.71 , 102.06
13.282 , 120.74 , 102.06
13.284 , 120.71 , 102.06
13.286 , 120.58 , 102.06
13.288 , 120.65 , 102.04
13.289 , 120.69 , 101.99
13.291 , 120.65 , 101.99
13.293 , 120.58 , 101.99
13.295 , 120.58 , 101.99
13.297 , 120.62 , 101.97
13.299 , 120.62 , 101.99
13.301 , 120.58 , 101.97
13.303 , 120.51 , 102.04
13.304 , 120.51 , 101.97
13.306 , 120.55 , 101.99
13.308 , 120.51 , 101.99
13.31 , 120.46 , 101.97
13.312 , 120.55 , 101.95
13.314 , 120.51 , 101.97
13.315 , 120.44 , 101.97
13.317 , 120.39 , 101.97
13.319 , 120.39 , 101.95
13.321 , 120.44 , 101.9
13.323 , 120.37 , 101.97
13.325 , 120.37 , 101.95
13.326 , 120.37 , 101.9
13.328 , 120.37 , 101.95
13.33 , 120.3 , 101.9
13.332 , 120.3 , 101.95
13.334 , 120.33 , 101.95
13.336 , 120.3 , 101.9
13.337 , 120.3 , 101.9
13.339 , 120.28 , 101.88
13.341 , 120.28 , 101.9
13.343 , 120.23 , 101.83
13.345 , 120.28 , 101.88
13.347 , 120.21 , 101.9
13.349 , 120.21 , 101.83
13.351 , 120.23 , 101.83
13.352 , 120.23 , 101.88
13.354 , 120.21 , 101.9
13.356 , 120.16 , 101.88
13.358 , 120.16 , 101.81
13.36 , 120.16 , 101.88
13.362 , 120.14 , 101.83
13.363 , 120.14 , 101.83
13.365 , 120.14 , 101.81
13.367 , 120.1 , 101.81
13.369 , 120.1 , 101.83
13.371 , 120.07 , 101.83
13.373 , 120.07 , 101.83
13.375 , 120.1 , 101.83
13.376 , 120.07 , 101.81
13.378 , 120.1 , 101.76
13.38 , 120.1 , 101.83
13.382 , 120.07 , 101.81
13.384 , 120.07 , 101.76
13.386 , 120.05 , 101.76
13.388 , 120.05 , 101.76
13.389 , 119.98 , 101.74
13.391 , 119.98 , 101.74
13.393 , 120.0 , 101.76
13.395 , 119.98 , 101.76
13.397 , 119.98 , 101.76
13.399 , 120.0 , 101.74
13.401 , 119.98 , 101.74
13.402 , 119.98 , 101.74
13.404 , 119.94 , 101.74
13.406 , 119.98 , 101.72
13.408 , 119.91 , 101.72
13.41 , 119.94 , 101.72
13.412 , 119.91 , 101.72
13.414 , 119.94 , 101.74
13.416 , 119.94 , 101.67
13.425 , 119.94 , 101.67
13.427 , 119.82 , 101.67
13.428 , 119.82 , 101.6
13.43 , 119.89 , 101.65
13.432 , 119.78 , 101.65
13.434 , 119.82 , 101.6
13.436 , 119.84 , 101.6
13.438 , 119.82 , 101.6
13.44 , 119.82 , 101.58
13.442 , 119.78 , 101.6
13.444 , 119.75 , 101.6
13.445 , 119.78 , 101.58
13.447 , 119.78 , 101.56
13.449 , 119.75 , 101.65
13.451 , 119.75 , 101.58
13.453 , 119.82 , 101.56
13.455 , 119.78 , 101.56
13.457 , 119.73 , 101.56
13.459 , 119.73 , 101.58
13.461 , 119.75 , 101.56
13.462 , 119.73 , 101.56
13.464 , 119.73 , 101.56
13.466 , 119.73 , 101.42
13.468 , 119.68 , 101.49
13.47 , 119.66 , 101.49
13.472 , 119.68 , 101.44
13.474 , 119.62 , 101.42
13.476 , 119.62 , 101.44
13.477 , 119.68 , 101.37
13.479 , 119.68 , 101.44
13.481 , 119.66 , 101.44
13.483 , 119.68 , 101.42
13.485 , 119.68 , 101.37
13.487 , 119.62 , 101.44
13.488 , 119.59 , 101.42
13.49 , 119.66 , 101.37
13.492 , 119.62 , 101.37
13.494 , 119.59 , 101.42
13.496 , 119.59 , 101.35
13.498 , 119.62 , 101.44
13.5 , 119.59 , 101.37
13.502 , 119.59 , 101.35
13.503 , 119.55 , 101.35
13.505 , 119.55 , 101.42
13.507 , 119.55 , 101.37
13.509 , 119.55 , 101.35
13.511 , 119.55 , 101.37
13.513 , 119.55 , 101.35
13.515 , 119.55 , 101.33
13.516 , 119.59 , 101.33
13.518 , 119.52 , 101.33
13.52 , 119.5 , 101.35
13.522 , 119.52 , 101.33
13.524 , 119.5 , 101.28
13.526 , 119.5 , 101.35
13.527 , 119.5 , 101.33
13.529 , 119.5 , 101.28
13.531 , 119.46 , 101.33
13.533 , 119.46 , 101.28
13.535 , 119.46 , 101.28
13.537 , 119.46 , 101.28
13.539 , 119.46 , 101.33
13.541 , 119.46 , 101.28
13.543 , 119.43 , 101.28
13.544 , 119.39 , 101.26
13.546 , 119.46 , 101.28
13.548 , 119.43 , 101.21
13.55 , 119.46 , 101.28
13.552 , 119.46 , 101.26
13.554 , 119.43 , 101.28
13.556 , 119.34 , 101.26
13.558 , 119.43 , 101.21
13.559 , 119.39 , 101.21
13.561 , 119.36 , 101.21
13.563 , 119.39 , 101.19
13.565 , 119.34 , 101.26
13.567 , 119.36 , 101.21
13.569 , 119.36 , 101.19
13.571 , 119.36 , 101.21
13.573 , 119.34 , 101.21
13.574 , 119.36 , 101.19
13.576 , 119.34 , 101.26
13.578 , 119.36 , 101.26
13.58 , 119.39 , 101.14
13.582 , 119.34 , 101.19
13.584 , 119.34 , 101.19
13.586 , 119.3 , 101.14
13.587 , 119.3 , 101.12
13.589 , 119.34 , 101.14
13.591 , 119.3 , 101.19
13.593 , 119.34 , 101.19
13.595 , 119.3 , 101.14
13.597 , 119.23 , 101.19
13.599 , 119.27 , 101.1
13.601 , 119.3 , 101.12
13.602 , 119.23 , 101.12
13.604 , 119.23 , 101.1
13.606 , 119.23 , 101.1
13.608 , 119.23 , 101.1
13.61 , 119.27 , 101.1
13.612 , 119.3 , 101.12
13.613 , 119.3 , 101.05
13.615 , 119.3 , 101.1
13.617 , 119.34 , 101.1
13.619 , 119.34 , 101.1
13.621 , 119.27 , 101.05
13.623 , 119.27 , 101.03
13.625 , 119.3 , 101.1
13.627 , 119.3 , 101.05
13.628 , 119.23 , 101.03
13.63 , 119.27 , 101.1
13.632 , 119.27 , 100.98
13.634 , 119.27 , 101.05
13.636 , 119.27 , 100.98
13.638 , 119.23 , 100.98
13.64 , 119.23 , 101.03
13.641 , 119.18 , 101.03
13.643 , 119.16 , 100.92
13.645 , 119.18 , 100.98
13.647 , 119.18 , 100.98
13.649 , 119.3 , 100.96
13.651 , 119.27 , 100.96
13.652 , 119.3 , 100.96
13.654 , 119.3 , 100.96
13.656 , 119.34 , 100.98
13.658 , 119.36 , 100.98
13.66 , 119.3 , 100.98
13.662 , 119.3 , 100.96
13.664 , 119.23 , 100.98
13.666 , 119.27 , 100.92
13.667 , 119.23 , 100.98
13.669 , 119.18 , 100.92
13.671 , 119.23 , 100.92
13.673 , 119.27 , 100.92
13.675 , 119.27 , 100.89
13.677 , 119.3 , 100.89
13.679 , 119.3 , 100.89
13.681 , 119.3 , 100.92
13.683 , 119.3 , 100.89
13.684 , 119.3 , 100.87
13.686 , 119.3 , 100.92
13.688 , 119.27 , 100.82
13.69 , 119.27 , 100.82
13.692 , 119.3 , 100.87
13.694 , 119.3 , 100.87
13.696 , 119.27 , 100.8
13.697 , 119.27 , 100.87
13.699 , 119.27 , 100.8
13.701 , 119.3 , 100.82
13.703 , 119.34 , 100.87
13.705 , 119.34 , 100.82
13.707 , 119.3 , 100.82
13.709 , 119.3 , 100.82
13.711 , 119.36 , 100.76
13.712 , 119.5 , 100.82
13.714 , 119.55 , 100.76
13.716 , 119.84 , 100.76
13.718 , 120.07 , 100.76
13.72 , 120.1 , 100.8
13.722 , 120.07 , 100.76
13.724 , 120.05 , 100.76
13.726 , 119.94 , 100.76
13.727 , 119.89 , 100.76
13.729 , 119.84 , 100.71
13.731 , 119.84 , 100.76
13.733 , 119.84 , 100.73
13.735 , 119.91 , 100.76
13.737 , 119.98 , 100.71
13.739 , 120.05 , 100.71
13.74 , 120.07 , 100.71
13.742 , 120.16 , 100.71
13.744 , 120.28 , 100.71
13.746 , 120.37 , 100.66
13.748 , 120.58 , 100.66
13.75 , 120.71 , 100.71
13.752 , 120.81 , 100.64
13.754 , 120.87 , 100.66
13.755 , 120.9 , 100.64
13.757 , 120.9 , 100.64
13.759 , 120.87 , 100.6
13.761 , 120.87 , 100.66
13.763 , 120.87 , 100.64
13.765 , 120.87 , 100.6
13.767 , 120.9 , 100.64
13.768 , 120.97 , 100.64
13.77 , 121.01 , 100.6
13.772 , 120.87 , 100.6
13.774 , 120.55 , 100.6
13.776 , 120.23 , 100.64
13.778 , 120.0 , 100.6
13.78 , 119.89 , 100.6
13.782 , 119.78 , 100.6
13.783 , 119.78 , 100.6
13.793 , 119.84 , 100.57
13.795 , 120.33 , 100.6
13.797 , 120.33 , 100.53
13.799 , 120.16 , 100.5
13.8 , 120.1 , 100.53
13.802 , 120.07 , 100.5
13.804 , 120.05 , 100.57
13.806 , 120.0 , 100.5
13.808 , 120.05 , 100.48
13.81 , 120.07 , 100.5
13.811 , 120.05 , 100.48
13.813 , 120.07 , 100.53
13.815 , 120.07 , 100.48
13.817 , 120.07 , 100.43
13.819 , 120.07 , 100.5
13.821 , 120.05 , 100.43
13.822 , 120.05 , 100.43
13.824 , 120.0 , 100.48
13.826 , 119.98 , 100.37
13.828 , 119.98 , 100.43
13.83 , 119.98 , 100.41
13.832 , 119.98 , 100.37
13.833 , 119.98 , 100.37
13.835 , 119.98 , 100.37
13.837 , 119.94 , 100.37
13.839 , 119.98 , 100.43
13.841 , 119.94 , 100.34
13.843 , 119.91 , 100.37
13.844 , 119.89 , 100.34
13.846 , 119.89 , 100.37
13.848 , 119.91 , 100.34
13.85 , 119.84 , 100.34
13.852 , 119.84 , 100.34
13.854 , 119.84 , 100.37
13.856 , 119.84 , 100.27
13.858 , 119.84 , 100.34
13.86 , 119.82 , 100.3
13.862 , 119.78 , 100.34
13.864 , 119.82 , 100.27
13.866 , 119.75 , 100.27
