t,p
5.228 , 87.66
5.228 , 87.6
5.229 , 87.6
5.23 , 87.6
5.23 , 87.6
5.231 , 87.6
5.232 , 87.6
5.232 , 87.6
5.233 , 87.6
5.234 , 87.6
5.234 , 87.6
5.235 , 87.6
5.236 , 87.6
5.236 , 87.6
5.237 , 87.6
5.238 , 87.6
5.238 , 87.6
5.239 , 87.6
5.24 , 87.6
5.241 , 87.6
5.241 , 87.6
5.242 , 87.55
5.242 , 87.55
5.243 , 87.55
5.244 , 87.55
5.244 , 87.55
5.245 , 87.55
5.245 , 87.55
5.246 , 87.55
5.247 , 87.55
5.247 , 87.55
5.248 , 87.55
5.249 , 87.55
5.249 , 87.55
5.25 , 87.55
5.25 , 87.55
5.251 , 87.55
5.252 , 87.55
5.252 , 87.55
5.253 , 87.55
5.254 , 87.55
5.254 , 87.55
5.255 , 87.49
5.255 , 87.49
5.256 , 87.49
5.257 , 87.49
5.257 , 87.49
5.258 , 87.49
5.259 , 87.49
5.259 , 87.49
5.26 , 87.49
5.261 , 87.49
5.261 , 87.49
5.262 , 87.49
5.263 , 87.49
5.263 , 87.49
5.264 , 87.49
5.265 , 87.49
5.265 , 87.49
5.266 , 87.49
5.267 , 87.49
5.267 , 87.49
5.268 , 87.43
5.269 , 87.43
5.269 , 87.43
5.27 , 87.43
5.27 , 87.43
5.271 , 87.43
5.272 , 87.43
5.272 , 87.43
5.273 , 87.43
5.274 , 87.43
5.274 , 87.43
5.275 , 87.43
5.275 , 87.43
5.276 , 87.43
5.276 , 87.43
5.277 , 87.43
5.278 , 87.43
5.278 , 87.43
5.279 , 87.43
5.28 , 87.43
5.28 , 87.43
5.281 , 87.38
5.281 , 87.38
5.282 , 87.38
5.283 , 87.38
5.283 , 87.38
5.284 , 87.38
5.285 , 87.38
5.285 , 87.38
5.286 , 87.38
5.287 , 87.38
5.287 , 87.38
5.288 , 87.38
5.289 , 87.38
5.289 , 87.38
5.29 , 87.38
5.291 , 87.38
5.291 , 87.38
5.292 , 87.38
5.293 , 87.38
5.293 , 87.38
5.294 , 87.33
5.295 , 87.33
5.295 , 87.33
5.296 , 87.33
5.296 , 87.33
5.297 , 87.33
5.298 , 87.33
5.298 , 87.33
5.299 , 87.33
5.3 , 87.33
5.3 , 87.33
5.301 , 87.33
5.301 , 87.33
5.302 , 87.33
5.302 , 87.33
5.303 , 87.33
5.304 , 87.33
5.304 , 87.33
5.305 , 87.33
5.306 , 87.33
5.306 , 87.33
5.307 , 87.33
5.307 , 87.27
5.308 , 87.27
5.308 , 87.27
5.309 , 87.27
5.31 , 87.27
5.31 , 87.27
5.311 , 87.27
5.312 , 87.27
5.313 , 87.27
5.313 , 87.27
5.314 , 87.27
5.314 , 87.27
5.315 , 87.27
5.316 , 87.27
5.316 , 87.27
5.317 , 87.27
5.318 , 87.27
5.318 , 87.27
5.319 , 87.27
5.32 , 87.22
5.32 , 87.22
5.321 , 87.22
5.321 , 87.22
5.322 , 87.22
5.323 , 87.22
5.323 , 87.22
5.324 , 87.22
5.324 , 87.22
5.325 , 87.22
5.326 , 87.22
5.326 , 87.22
5.327 , 87.22
5.327 , 87.22
5.328 , 87.22
5.329 , 87.22
5.329 , 87.22
5.33 , 87.22
5.331 , 87.22
5.331 , 87.22
5.332 , 87.22
5.332 , 87.22
5.333 , 87.17
5.334 , 87.17
5.334 , 87.17
5.335 , 87.17
5.336 , 87.17
5.336 , 87.17
5.337 , 87.17
5.338 , 87.17
5.338 , 87.17
5.339 , 87.17
5.34 , 87.17
5.34 , 87.17
5.341 , 87.17
5.342 , 87.17
5.342 , 87.17
5.343 , 87.17
5.343 , 87.17
5.344 , 87.17
5.345 , 87.17
5.346 , 87.17
5.346 , 87.12
5.347 , 87.12
5.347 , 87.12
5.348 , 87.12
5.348 , 87.12
5.349 , 87.12
5.35 , 87.12
5.35 , 87.12
5.351 , 87.12
5.352 , 87.12
5.352 , 87.12
5.353 , 87.12
5.353 , 87.12
5.354 , 87.12
5.354 , 87.12
5.355 , 87.12
5.356 , 87.12
5.356 , 87.12
5.357 , 87.12
5.358 , 87.12
5.358 , 87.12
5.359 , 87.12
5.359 , 87.07
5.36 , 87.07
5.361 , 87.07
5.361 , 87.07
5.362 , 87.07
5.363 , 87.07
5.363 , 87.07
5.364 , 87.07
5.365 , 87.07
5.365 , 87.07
5.366 , 87.07
5.367 , 87.07
5.367 , 87.07
5.368 , 87.07
5.369 , 87.07
5.369 , 87.07
5.37 , 87.07
5.371 , 87.07
5.371 , 87.07
5.372 , 87.02
5.373 , 87.02
5.373 , 87.02
5.374 , 87.02
5.375 , 87.02
5.375 , 87.02
5.376 , 87.02
5.377 , 87.02
5.377 , 87.02
5.378 , 87.02
5.379 , 87.02
5.379 , 87.02
5.38 , 87.02
5.381 , 87.02
5.381 , 87.02
5.382 , 87.02
5.382 , 87.02
5.383 , 87.02
5.384 , 87.02
5.385 , 87.02
5.385 , 87.02
5.386 , 86.97
5.386 , 86.97
5.387 , 86.97
5.388 , 86.97
5.388 , 86.97
5.389 , 86.97
5.389 , 86.97
5.39 , 86.97
5.391 , 86.97
5.391 , 86.97
5.392 , 86.97
5.393 , 86.97
5.393 , 86.97
5.394 , 86.97
5.394 , 86.97
5.395 , 86.97
5.396 , 86.97
5.396 , 86.97
5.397 , 86.97
5.398 , 86.97
5.398 , 86.91
5.399 , 86.91
5.4 , 86.91
5.4 , 86.91
5.401 , 86.91
5.401 , 86.91
5.402 , 86.91
5.403 , 86.91
5.403 , 86.91
5.404 , 86.91
5.405 , 86.91
5.405 , 86.91
5.406 , 86.91
5.406 , 86.91
5.407 , 86.91
5.407 , 86.91
5.408 , 86.91
5.409 , 86.91
5.409 , 86.91
5.41 , 86.91
5.411 , 86.91
5.411 , 86.91
5.412 , 86.86
5.412 , 86.86
5.413 , 86.86
5.414 , 86.86
5.414 , 86.86
5.415 , 86.86
5.415 , 86.86
5.416 , 86.86
5.417 , 86.86
5.417 , 86.86
5.418 , 86.86
5.419 , 86.86
5.419 , 86.86
5.42 , 86.86
5.42 , 86.86
5.421 , 86.86
5.422 , 86.86
5.422 , 86.86
5.423 , 86.86
5.423 , 86.86
5.424 , 86.86
5.425 , 86.82
5.425 , 86.82
5.426 , 86.82
5.427 , 86.82
5.427 , 86.82
5.428 , 86.82
5.429 , 86.82
5.429 , 86.82
5.43 , 86.82
5.431 , 86.82
5.431 , 86.82
5.432 , 86.82
5.433 , 86.82
5.433 , 86.82
5.434 , 86.82
5.434 , 86.82
5.435 , 86.82
5.436 , 86.82
5.436 , 86.82
5.437 , 86.82
5.438 , 86.76
5.438 , 86.76
5.439 , 86.76
5.44 , 86.76
5.44 , 86.76
5.441 , 86.76
5.441 , 86.76
5.442 , 86.76
5.443 , 86.76
5.443 , 86.76
5.444 , 86.76
5.445 , 86.76
5.445 , 86.76
5.446 , 86.76
5.446 , 86.76
5.447 , 86.76
5.448 , 86.76
5.448 , 86.76
5.449 , 86.76
5.45 , 86.76
5.45 , 86.76
5.451 , 86.7
5.452 , 86.7
5.452 , 86.7
5.453 , 86.7
5.454 , 86.7
5.454 , 86.7
5.455 , 86.7
5.456 , 86.7
5.456 , 86.7
5.457 , 86.7
5.458 , 86.7
5.458 , 86.7
5.459 , 86.7
5.46 , 86.7
5.46 , 86.7
5.461 , 86.7
5.462 , 86.7
5.462 , 86.7
5.463 , 86.7
5.464 , 86.7
5.464 , 86.65
5.465 , 86.65
5.465 , 86.65
5.466 , 86.65
5.467 , 86.65
5.467 , 86.65
5.468 , 86.65
5.469 , 86.65
5.469 , 86.65
5.47 , 86.65
5.47 , 86.65
5.471 , 86.65
5.472 , 86.65
5.472 , 86.65
5.473 , 86.65
5.474 , 86.65
5.474 , 86.65
5.475 , 86.65
5.475 , 86.65
5.476 , 86.65
5.477 , 86.65
5.477 , 86.61
5.478 , 86.61
5.478 , 86.61
5.479 , 86.61
5.48 , 86.61
5.48 , 86.61
5.481 , 86.61
5.481 , 86.61
5.482 , 86.61
5.483 , 86.61
5.483 , 86.61
5.484 , 86.61
5.485 , 86.61
5.485 , 86.61
5.486 , 86.61
5.486 , 86.61
5.487 , 86.61
5.488 , 86.61
5.488 , 86.61
5.489 , 86.61
5.49 , 86.61
5.49 , 86.66
5.491 , 86.66
5.491 , 86.66
5.492 , 86.66
5.493 , 86.66
5.493 , 86.66
5.494 , 86.66
5.495 , 86.66
5.495 , 86.66
5.496 , 86.66
5.496 , 86.66
5.497 , 86.66
5.498 , 86.66
5.498 , 86.66
5.499 , 86.66
5.5 , 86.66
5.5 , 86.66
5.501 , 86.66
5.501 , 86.66
5.502 , 86.66
5.503 , 86.66
5.503 , 86.69
5.504 , 86.69
5.504 , 86.69
5.505 , 86.69
5.506 , 86.69
5.506 , 86.69
5.507 , 86.69
5.507 , 86.69
5.508 , 86.69
5.509 , 86.69
5.509 , 86.69
5.51 , 86.69
5.511 , 86.69
5.511 , 86.69
5.512 , 86.69
5.512 , 86.69
5.513 , 86.69
5.514 , 86.69
5.514 , 86.69
5.515 , 86.69
5.516 , 86.69
5.516 , 86.67
5.517 , 86.67
5.518 , 86.67
5.518 , 86.67
5.519 , 86.67
5.52 , 86.67
5.52 , 86.67
5.521 , 86.67
5.522 , 86.67
5.522 , 86.67
5.523 , 86.67
5.524 , 86.67
5.524 , 86.67
5.525 , 86.67
5.526 , 86.67
5.526 , 86.67
5.527 , 86.67
5.528 , 86.67
5.528 , 86.67
5.529 , 86.67
5.53 , 86.68
5.53 , 86.68
5.531 , 86.68
5.531 , 86.68
5.532 , 86.68
5.533 , 86.68
5.533 , 86.68
5.534 , 86.68
5.535 , 86.68
5.535 , 86.68
5.536 , 86.68
5.537 , 86.68
5.537 , 86.68
5.538 , 86.68
5.538 , 86.68
5.539 , 86.68
5.539 , 86.68
5.54 , 86.68
5.541 , 86.68
5.541 , 86.68
5.542 , 86.68
5.543 , 86.74
5.543 , 86.74
5.544 , 86.74
5.545 , 86.74
5.545 , 86.74
5.546 , 86.74
5.546 , 86.74
5.547 , 86.74
5.548 , 86.74
5.548 , 86.74
5.549 , 86.74
5.55 , 86.74
5.551 , 86.74
5.551 , 86.74
5.552 , 86.74
5.552 , 86.74
5.553 , 86.74
5.554 , 86.74
5.554 , 86.74
5.555 , 86.74
5.556 , 87.17
5.557 , 87.17
5.557 , 87.17
5.558 , 87.17
5.558 , 87.17
5.559 , 87.17
5.56 , 87.17
5.56 , 87.17
5.561 , 87.17
5.562 , 87.17
5.563 , 87.17
5.563 , 87.17
5.564 , 87.17
5.564 , 87.17
5.565 , 87.17
5.566 , 87.17
5.566 , 87.17
5.567 , 87.17
5.568 , 87.17
5.569 , 87.56
5.569 , 87.56
5.57 , 87.56
5.571 , 87.56
5.571 , 87.56
5.572 , 87.56
5.572 , 87.56
5.573 , 87.56
5.574 , 87.56
5.575 , 87.56
5.575 , 87.56
5.576 , 87.56
5.577 , 87.56
5.577 , 87.56
5.578 , 87.56
5.579 , 87.56
5.579 , 87.56
5.58 , 87.56
5.581 , 87.56
5.581 , 87.56
5.582 , 88.01
5.583 , 88.01
5.583 , 88.01
5.584 , 88.01
5.584 , 88.01
5.585 , 88.01
5.586 , 88.01
5.586 , 88.01
5.587 , 88.01
5.588 , 88.01
5.588 , 88.01
5.589 , 88.01
5.589 , 88.01
5.59 , 88.01
5.591 , 88.01
5.591 , 88.01
5.592 , 88.01
5.592 , 88.01
5.593 , 88.01
5.594 , 88.01
5.594 , 88.01
5.595 , 88.49
5.596 , 88.49
5.596 , 88.49
5.597 , 88.49
5.597 , 88.49
5.598 , 88.49
5.599 , 88.49
5.6 , 88.49
5.6 , 88.49
5.601 , 88.49
5.602 , 88.49
5.602 , 88.49
5.603 , 88.49
5.604 , 88.49
5.604 , 88.49
5.605 , 88.49
5.606 , 88.49
5.606 , 88.49
5.607 , 88.49
5.608 , 88.49
5.608 , 88.82
5.609 , 88.82
5.61 , 88.82
5.61 , 88.82
5.611 , 88.82
5.612 , 88.82
5.612 , 88.82
5.613 , 88.82
5.614 , 88.82
5.614 , 88.82
5.615 , 88.82
5.616 , 88.82
5.616 , 88.82
5.617 , 88.82
5.618 , 88.82
5.618 , 88.82
5.619 , 88.82
5.62 , 88.82
5.62 , 88.82
5.621 , 89.12
5.622 , 89.12
5.622 , 89.12
5.623 , 89.12
5.623 , 89.12
5.624 , 89.12
5.625 , 89.12
5.625 , 89.12
5.626 , 89.12
5.626 , 89.12
5.627 , 89.12
5.628 , 89.12
5.628 , 89.12
5.629 , 89.12
5.629 , 89.12
5.63 , 89.12
5.631 , 89.12
5.631 , 89.12
5.632 , 89.12
5.632 , 89.12
5.633 , 89.12
5.634 , 89.12
5.634 , 89.4
5.635 , 89.4
5.636 , 89.4
5.636 , 89.4
5.637 , 89.4
5.637 , 89.4
5.638 , 89.4
5.638 , 89.4
5.639 , 89.4
5.64 , 89.4
5.64 , 89.4
5.641 , 89.4
5.642 , 89.4
5.642 , 89.4
5.643 , 89.4
5.643 , 89.4
5.644 , 89.4
5.645 , 89.4
5.645 , 89.4
5.646 , 89.4
5.646 , 89.4
5.647 , 89.19
5.648 , 89.19
5.648 , 89.19
5.649 , 89.19
5.65 , 89.19
5.65 , 89.19
5.651 , 89.19
5.651 , 89.19
5.652 , 89.19
5.653 , 89.19
5.653 , 89.19
5.654 , 89.19
5.655 , 89.19
5.655 , 89.19
5.656 , 89.19
5.656 , 89.19
5.657 , 89.19
5.658 , 89.19
5.658 , 89.19
5.659 , 89.19
5.659 , 89.19
5.66 , 88.69
5.661 , 88.69
5.661 , 88.69
5.662 , 88.69
5.663 , 88.69
5.663 , 88.69
5.664 , 88.69
5.665 , 88.69
5.665 , 88.69
5.666 , 88.69
5.667 , 88.69
5.667 , 88.69
5.668 , 88.69
5.669 , 88.69
5.669 , 88.69
5.67 , 88.69
5.67 , 88.69
5.671 , 88.69
5.672 , 88.69
5.672 , 88.69
5.673 , 88.69
5.674 , 88.81
5.674 , 88.81
5.675 , 88.81
5.676 , 88.81
5.676 , 88.81
5.677 , 88.81
5.678 , 88.81
5.678 , 88.81
5.679 , 88.81
5.68 , 88.81
5.68 , 88.81
5.681 , 88.81
5.682 , 88.81
5.682 , 88.81
5.683 , 88.81
5.684 , 88.81
5.684 , 88.81
5.685 , 88.81
5.686 , 88.81
5.686 , 88.81
5.687 , 88.77
5.688 , 88.77
5.688 , 88.77
5.689 , 88.77
5.69 , 88.77
5.69 , 88.77
5.691 , 88.77
5.692 , 88.77
5.692 , 88.77
5.693 , 88.77
5.694 , 88.77
5.694 , 88.77
5.695 , 88.77
5.696 , 88.77
5.696 , 88.77
5.697 , 88.77
5.698 , 88.77
5.698 , 88.77
5.699 , 88.77
5.7 , 88.76
5.701 , 88.76
5.701 , 88.76
5.702 , 88.76
5.702 , 88.76
5.703 , 88.76
5.703 , 88.76
5.704 , 88.76
5.705 , 88.76
5.705 , 88.76
5.706 , 88.76
5.707 , 88.76
5.707 , 88.76
5.708 , 88.76
5.709 , 88.76
5.709 , 88.76
5.71 , 88.76
5.71 , 88.76
5.711 , 88.76
5.712 , 88.76
5.712 , 88.76
5.713 , 88.75
5.713 , 88.75
5.714 , 88.75
5.715 , 88.75
5.715 , 88.75
5.716 , 88.75
5.717 , 88.75
5.717 , 88.75
5.718 , 88.75
5.718 , 88.75
5.719 , 88.75
5.72 , 88.75
5.72 , 88.75
5.721 , 88.75
5.722 , 88.75
5.722 , 88.75
5.723 , 88.75
5.723 , 88.75
5.724 , 88.75
5.724 , 88.75
5.725 , 88.75
5.726 , 88.75
5.726 , 88.75
5.727 , 88.75
5.728 , 88.75
5.728 , 88.75
5.729 , 88.75
5.73 , 88.75
5.73 , 88.75
5.731 , 88.75
5.731 , 88.75
5.732 , 88.75
5.733 , 88.75
5.733 , 88.75
5.734 , 88.75
5.735 , 88.75
5.735 , 88.75
5.736 , 88.75
5.736 , 88.75
5.737 , 88.75
5.738 , 88.75
5.738 , 88.75
5.739 , 88.75
5.739 , 88.75
5.74 , 88.75
5.741 , 88.75
5.741 , 88.75
5.742 , 88.75
5.743 , 88.75
5.743 , 88.75
5.744 , 88.75
5.744 , 88.75
5.745 , 88.75
5.746 , 88.75
5.746 , 88.75
5.747 , 88.75
5.748 , 88.75
5.748 , 88.75
5.749 , 88.75
5.749 , 88.75
5.75 , 88.75
5.751 , 88.75
5.751 , 88.75
5.752 , 88.72
5.753 , 88.72
5.753 , 88.72
5.754 , 88.72
5.754 , 88.72
5.755 , 88.72
5.756 , 88.72
5.756 , 88.72
5.757 , 88.72
5.757 , 88.72
5.758 , 88.72
5.759 , 88.72
5.759 , 88.72
5.76 , 88.72
5.761 , 88.72
5.761 , 88.72
5.762 , 88.72
5.762 , 88.72
5.763 , 88.72
5.764 , 88.72
5.764 , 88.72
5.765 , 88.69
5.766 , 88.69
5.766 , 88.69
5.767 , 88.69
5.767 , 88.69
5.768 , 88.69
5.769 , 88.69
5.769 , 88.69
5.77 , 88.69
5.771 , 88.69
5.771 , 88.69
5.772 , 88.69
5.773 , 88.69
5.773 , 88.69
5.774 , 88.69
5.774 , 88.69
5.775 , 88.69
5.776 , 88.69
5.776 , 88.69
5.777 , 88.69
5.778 , 88.69
5.778 , 88.59
5.779 , 88.59
5.78 , 88.59
5.78 , 88.59
5.781 , 88.59
5.782 , 88.59
5.782 , 88.59
5.783 , 88.59
5.784 , 88.59
5.784 , 88.59
5.785 , 88.59
5.786 , 88.59
5.786 , 88.59
5.787 , 88.59
5.788 , 88.59
5.788 , 88.59
5.789 , 88.59
5.79 , 88.59
5.79 , 88.59
5.791 , 88.49
5.792 , 88.49
5.793 , 88.49
5.793 , 88.49
5.794 , 88.49
5.795 , 88.49
5.795 , 88.49
5.796 , 88.49
5.797 , 88.49
5.797 , 88.49
5.798 , 88.49
5.799 , 88.49
5.799 , 88.49
5.8 , 88.49
5.801 , 88.49
5.801 , 88.49
5.802 , 88.49
5.803 , 88.49
5.803 , 88.49
5.804 , 88.49
5.805 , 88.41
5.805 , 88.41
5.806 , 88.41
5.807 , 88.41
5.807 , 88.41
5.808 , 88.41
5.808 , 88.41
5.809 , 88.41
5.809 , 88.41
5.81 , 88.41
5.811 , 88.41
5.811 , 88.41
5.812 , 88.41
5.813 , 88.41
5.813 , 88.41
5.814 , 88.41
5.814 , 88.41
5.815 , 88.41
5.816 , 88.41
5.816 , 88.41
5.817 , 88.41
5.817 , 88.32
5.818 , 88.32
5.819 , 88.32
5.82 , 88.32
5.82 , 88.32
5.821 , 88.32
5.821 , 88.32
5.822 , 88.32
5.823 , 88.32
5.823 , 88.32
5.824 , 88.32
5.825 , 88.32
5.826 , 88.32
5.826 , 88.32
5.827 , 88.32
5.827 , 88.32
5.828 , 88.32
5.829 , 88.32
5.829 , 88.32
5.83 , 88.32
5.831 , 88.25
5.831 , 88.25
5.832 , 88.25
5.833 , 88.25
5.833 , 88.25
5.834 , 88.25
5.834 , 88.25
5.835 , 88.25
5.836 , 88.25
5.836 , 88.25
5.837 , 88.25
5.838 , 88.25
5.838 , 88.25
5.839 , 88.25
5.839 , 88.25
5.84 , 88.25
5.841 , 88.25
5.841 , 88.25
5.842 , 88.25
5.842 , 88.25
5.843 , 88.25
5.844 , 88.17
5.844 , 88.17
5.845 , 88.17
5.846 , 88.17
5.846 , 88.17
5.847 , 88.17
5.848 , 88.17
5.848 , 88.17
5.849 , 88.17
5.85 , 88.17
5.85 , 88.17
5.851 , 88.17
5.852 , 88.17
5.852 , 88.17
5.853 , 88.17
5.854 , 88.17
5.854 , 88.17
5.855 , 88.17
5.856 , 88.17
5.856 , 88.17
5.857 , 88.08
5.858 , 88.08
5.858 , 88.08
5.859 , 88.08
5.86 , 88.08
5.86 , 88.08
5.861 , 88.08
5.861 , 88.08
5.862 , 88.08
5.863 , 88.08
5.863 , 88.08
5.864 , 88.08
5.864 , 88.08
5.865 , 88.08
5.866 , 88.08
5.866 , 88.08
5.867 , 88.08
5.868 , 88.08
5.868 , 88.08
5.869 , 88.08
5.87 , 88.08
5.87 , 88.01
5.871 , 88.01
5.871 , 88.01
5.872 , 88.01
5.873 , 88.01
5.873 , 88.01
5.874 , 88.01
5.874 , 88.01
5.875 , 88.01
5.876 , 88.01
5.876 , 88.01
5.877 , 88.01
5.877 , 88.01
5.878 , 88.01
5.879 , 88.01
5.879 , 88.01
5.88 , 88.01
5.881 , 88.01
5.881 , 88.01
5.882 , 88.01
5.882 , 88.01
5.883 , 87.99
5.884 , 87.99
5.884 , 87.99
5.885 , 87.99
5.886 , 87.99
5.887 , 87.99
5.887 , 87.99
5.888 , 87.99
5.889 , 87.99
5.889 , 87.99
5.89 , 87.99
5.891 , 87.99
5.891 , 87.99
5.892 , 87.99
5.893 , 87.99
5.893 , 87.99
5.894 , 87.99
5.895 , 87.99
5.895 , 87.99
5.896 , 87.94
5.897 , 87.94
5.898 , 87.94
5.898 , 87.94
5.899 , 87.94
5.899 , 87.94
5.9 , 87.94
5.901 , 87.94
5.901 , 87.94
5.902 , 87.94
5.902 , 87.94
5.903 , 87.94
5.904 , 87.94
5.904 , 87.94
5.905 , 87.94
5.906 , 87.94
5.906 , 87.94
5.907 , 87.94
5.907 , 87.94
5.908 , 87.94
5.909 , 87.94
5.909 , 87.89
5.91 , 87.89
5.911 , 87.89
5.912 , 87.89
5.912 , 87.89
5.913 , 87.89
5.913 , 87.89
5.914 , 87.89
5.915 , 87.89
5.916 , 87.89
5.916 , 87.89
5.917 , 87.89
5.918 , 87.89
5.918 , 87.89
5.919 , 87.89
5.92 , 87.89
5.92 , 87.89
5.921 , 87.89
5.922 , 87.89
5.922 , 87.83
5.923 , 87.83
5.924 , 87.83
5.924 , 87.83
5.925 , 87.83
5.925 , 87.83
5.926 , 87.83
5.927 , 87.83
5.927 , 87.83
5.928 , 87.83
5.928 , 87.83
5.929 , 87.83
5.93 , 87.83
5.93 , 87.83
5.931 , 87.83
5.932 , 87.83
5.932 , 87.83
5.933 , 87.83
5.933 , 87.83
5.934 , 87.83
5.935 , 87.83
5.935 , 87.77
5.936 , 87.77
5.937 , 87.77
5.937 , 87.77
5.938 , 87.77
5.939 , 87.77
5.939 , 87.77
5.94 , 87.77
5.941 , 87.77
5.941 , 87.77
5.942 , 87.77
5.943 , 87.77
5.944 , 87.77
5.944 , 87.77
5.945 , 87.77
5.946 , 87.77
5.946 , 87.77
5.947 , 87.77
5.948 , 87.77
5.948 , 87.72
5.949 , 87.72
5.95 , 87.72
5.95 , 87.72
5.951 , 87.72
5.951 , 87.72
5.952 , 87.72
5.953 , 87.72
5.953 , 87.72
5.954 , 87.72
5.954 , 87.72
5.955 , 87.72
5.956 , 87.72
5.956 , 87.72
5.957 , 87.72
5.958 , 87.72
5.958 , 87.72
5.959 , 87.72
5.96 , 87.72
5.96 , 87.72
5.961 , 87.72
5.961 , 87.67
5.962 , 87.67
5.963 , 87.67
5.963 , 87.67
5.964 , 87.67
5.965 , 87.67
5.965 , 87.67
5.966 , 87.67
5.967 , 87.67
5.967 , 87.67
5.968 , 87.67
5.969 , 87.67
5.97 , 87.67
5.97 , 87.67
5.971 , 87.67
5.972 , 87.67
5.972 , 87.67
5.973 , 87.67
5.974 , 87.67
5.974 , 87.62
5.975 , 87.62
5.976 , 87.62
5.976 , 87.62
5.977 , 87.62
5.978 , 87.62
5.978 , 87.62
5.979 , 87.62
5.979 , 87.62
5.98 , 87.62
5.981 , 87.62
5.981 , 87.62
5.982 , 87.62
5.982 , 87.62
5.983 , 87.62
5.984 , 87.62
5.984 , 87.62
5.985 , 87.62
5.986 , 87.62
5.986 , 87.62
5.987 , 87.62
5.987 , 87.56
5.988 , 87.56
5.989 , 87.56
5.99 , 87.56
5.99 , 87.56
5.991 , 87.56
5.992 , 87.56
5.992 , 87.56
5.993 , 87.56
5.994 , 87.56
5.994 , 87.56
5.995 , 87.56
5.996 , 87.56
5.996 , 87.56
5.997 , 87.56
5.998 , 87.56
5.998 , 87.56
5.999 , 87.56
6.0 , 87.56
6.0 , 87.56
6.001 , 87.5
6.002 , 87.5
6.002 , 87.5
6.003 , 87.5
6.004 , 87.5
6.004 , 87.5
6.005 , 87.5
6.005 , 87.5
6.006 , 87.5
6.006 , 87.5
6.007 , 87.5
6.015 , 87.45
6.016 , 87.45
6.017 , 87.45
6.017 , 87.45
6.018 , 87.45
6.019 , 87.45
6.019 , 87.45
6.02 , 87.45
6.021 , 87.45
6.021 , 87.45
6.022 , 87.45
6.023 , 87.45
6.023 , 87.45
6.024 , 87.45
6.025 , 87.45
6.025 , 87.45
6.026 , 87.45
6.027 , 87.45
6.027 , 87.4
6.028 , 87.4
6.029 , 87.4
6.029 , 87.4
6.03 , 87.4
6.03 , 87.4
6.031 , 87.4
6.031 , 87.4
6.032 , 87.4
6.033 , 87.4
6.033 , 87.4
6.034 , 87.4
6.035 , 87.4
6.035 , 87.4
6.036 , 87.4
6.036 , 87.4
6.037 , 87.4
6.038 , 87.4
6.038 , 87.4
6.039 , 87.4
6.039 , 87.4
6.04 , 87.35
6.041 , 87.35
6.041 , 87.35
6.042 , 87.35
6.043 , 87.35
6.043 , 87.35
6.044 , 87.35
6.044 , 87.35
6.045 , 87.35
6.046 , 87.35
6.046 , 87.35
6.047 , 87.35
6.048 , 87.35
6.048 , 87.35
6.049 , 87.35
6.05 , 87.35
6.05 , 87.35
6.051 , 87.35
6.052 , 87.35
6.052 , 87.35
6.053 , 87.3
6.054 , 87.3
6.054 , 87.3
6.055 , 87.3
6.055 , 87.3
6.056 , 87.3
6.057 , 87.3
6.057 , 87.3
6.058 , 87.3
6.058 , 87.3
6.059 , 87.3
6.06 , 87.3
6.06 , 87.3
6.061 , 87.3
6.061 , 87.3
6.062 , 87.3
6.063 , 87.3
6.063 , 87.3
6.064 , 87.3
6.064 , 87.3
6.065 , 87.3
6.066 , 87.3
6.066 , 87.24
6.067 , 87.24
6.068 , 87.24
6.068 , 87.24
6.069 , 87.24
6.07 , 87.24
6.07 , 87.24
6.071 , 87.24
6.072 , 87.24
6.072 , 87.24
6.073 , 87.24
6.074 , 87.24
6.074 , 87.24
6.075 , 87.24
6.076 , 87.24
6.076 , 87.24
6.077 , 87.24
6.078 , 87.24
6.078 , 87.24
6.079 , 87.24
6.08 , 87.18
6.08 , 87.18
6.081 , 87.18
6.081 , 87.18
6.082 , 87.18
6.083 , 87.18
6.083 , 87.18
6.084 , 87.18
6.084 , 87.18
6.085 , 87.18
6.086 , 87.18
6.086 , 87.18
6.087 , 87.18
6.088 , 87.18
6.088 , 87.18
6.089 , 87.18
6.089 , 87.18
6.09 , 87.18
6.091 , 87.18
6.091 , 87.18
6.092 , 87.18
6.092 , 87.13
6.093 , 87.13
6.094 , 87.13
6.094 , 87.13
6.095 , 87.13
6.096 , 87.13
6.096 , 87.13
6.097 , 87.13
6.098 , 87.13
6.098 , 87.13
6.099 , 87.13
6.1 , 87.13
6.1 , 87.13
6.101 , 87.13
6.102 , 87.13
6.102 , 87.13
6.103 , 87.13
6.103 , 87.13
6.104 , 87.13
6.105 , 87.13
6.105 , 87.07
6.106 , 87.07
6.107 , 87.07
6.107 , 87.07
6.108 , 87.07
6.109 , 87.07
6.109 , 87.07
6.11 , 87.07
6.111 , 87.07
6.111 , 87.07
6.112 , 87.07
6.112 , 87.07
6.113 , 87.07
6.114 , 87.07
6.115 , 87.07
6.115 , 87.07
6.116 , 87.07
6.117 , 87.07
6.117 , 87.07
6.118 , 87.07
6.118 , 87.02
6.119 , 87.02
6.12 , 87.02
6.12 , 87.02
6.121 , 87.02
6.122 , 87.02
6.122 , 87.02
6.123 , 87.02
6.124 , 87.02
6.124 , 87.02
6.125 , 87.02
6.126 , 87.02
6.126 , 87.02
6.127 , 87.02
6.128 , 87.02
6.128 , 87.02
6.129 , 87.02
