t,pwm
16.639 , 27531.79
16.642 , 27501.49
16.644 , 27481.2
16.646 , 27460.78
16.648 , 27440.26
16.651 , 27590.45
16.653 , 27570.59
16.655 , 27550.63
16.657 , 27530.58
16.66 , 27500.34
16.662 , 27480.04
16.664 , 27580.28
16.666 , 27560.36
16.669 , 27530.29
16.671 , 27510.16
16.673 , 27489.96
16.675 , 27469.64
16.677 , 27610.03
16.688 , 27499.39
16.69 , 27559.53
16.692 , 27539.62
16.694 , 27519.55
16.697 , 27489.32
16.699 , 27469.04
16.701 , 27448.69
16.703 , 27528.73
16.706 , 27498.57
16.708 , 27478.32
16.71 , 27458.04
16.712 , 27437.63
16.714 , 27417.12
16.717 , 27527.15
16.719 , 27507.1
16.721 , 27486.96
16.723 , 27466.72
16.726 , 27436.29
16.728 , 27415.81
16.73 , 27475.65
16.732 , 27455.35
16.734 , 27435.01
16.737 , 27404.42
16.739 , 27383.84
16.741 , 27363.13
16.743 , 27483.04
16.746 , 27452.72
16.748 , 27432.4
16.75 , 27411.96
16.752 , 27391.42
16.754 , 27370.81
16.757 , 27460.55
16.759 , 27440.28
16.761 , 27419.9
16.763 , 27399.43
16.765 , 27378.86
16.768 , 27348.14
16.77 , 27488.11
16.772 , 27468.03
16.774 , 27447.8
16.777 , 27417.44
16.779 , 27397.0
16.781 , 27497.05
16.783 , 27476.98
16.786 , 27446.79
16.788 , 27426.48
16.79 , 27406.14
16.792 , 27385.67
16.794 , 27485.69
16.797 , 27455.51
16.799 , 27435.33
16.801 , 27415.03
16.803 , 27394.62
16.806 , 27364.04
16.808 , 27463.99
16.81 , 27443.88
16.812 , 27423.61
16.814 , 27403.31
16.817 , 27372.76
16.819 , 27352.21
16.821 , 27391.84
16.823 , 27371.37
16.826 , 27340.69
16.828 , 27320.01
16.83 , 27299.2
16.832 , 27278.3
16.834 , 27357.84
16.837 , 27327.12
16.839 , 27306.38
16.841 , 27285.54
16.843 , 27264.64
16.845 , 27243.61
16.848 , 27453.59
16.85 , 27433.48
16.852 , 27413.35
16.854 , 27393.05
16.857 , 27362.63
16.859 , 27342.12
